"product_name","product_link","category_name","category_url"
"Outlaw Six Shooter Tuner Pedal","https://www.kosmic.com.au/outlaw-six-shooter-tuner-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Outlaw Vigilante Chorus Pedal","https://www.kosmic.com.au/outlaw-vigilante-chorus-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Outlaw Widowmaker Metal Distortion Pedal","https://www.kosmic.com.au/outlaw-widowmaker-metal-distortion-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 120W 2x12 Vintage 30 Guitar Speaker Cabinet","https://www.kosmic.com.au/peavey-120w-2x12-vintage-30-guitar-speaker-cabinet","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 25W 1x12 Greenback Guitar Speaker Cabinet","https://www.kosmic.com.au/peavey-25w-1x12-greenback-guitar-speaker-cabinet","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 6505+ 120W Guitar Amp Head w/footswitch","https://www.kosmic.com.au/peavey-6505-120w-guitar-amp-head-w-footswitch~14528","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 6505+ 60W 1x12 Guitar Combo Amp","https://www.kosmic.com.au/peavey-6505-60w-1x12-guitar-combo-amp","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 6505MH 20W Mini Guitar Amp Head w/footswitch","https://www.kosmic.com.au/peavey-6505mh-20w-mini-guitar-amp-head-w-footswitc","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 6505P Piranha 20W Micro Guitar Amp Head","https://www.kosmic.com.au/peavey-6505p-piranha-20w-micro-guitar-amp-head","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey 6534+ 120W Guitar Amp Head w/footswitch","https://www.kosmic.com.au/peavey-6534-120w-guitar-amp-head-w-footswitch","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Audition 7W 1x4 Transtube Guitar Combo Amplifier","https://www.kosmic.com.au/peavey-audition-7w-1x4-transtube-guitar-combo-ampl","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey BackStage 10W 1x6 Transtube Guitar Combo Amplifier","https://www.kosmic.com.au/peavey-backstage-10w-1x6-transtube-guitar-combo-am","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Bandit 100W 1x12 Transtube Guitar Combo Amplifier","https://www.kosmic.com.au/peavey-bandit-100w-1x12-transtube-guitar-combo-amp","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Classic Series 20W Mini Guitar Amp Head","https://www.kosmic.com.au/peavey-classic-series-20w-mini-guitar-amp-head","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Classic Series 30W 1x12 Guitar Combo Amp Tweed","https://www.kosmic.com.au/peavey-classic-series-30w-1x12-guitar-combo-amp-tw","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Classic Series 50W 2x12 Guitar Combo Amp Tweed","https://www.kosmic.com.au/peavey-classic-series-50w-2x12-guitar-combo-amp-tw","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Classic Series 50W 4x10 Guitar Combo Amp Tweed","https://www.kosmic.com.au/peavey-classic-series-50w-4x10-guitar-combo-amp-tw","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Delta Blues 30W 2x10 Guitar Combo Amp Tweed","https://www.kosmic.com.au/peavey-delta-blues-30w-2x10-guitar-combo-amp-tweed","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Rage 258 Guitar Amplifier Combo          ","https://www.kosmic.com.au/peavey-rage-258-guitar-amplifier-combo","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey SANPERA  I (II) Foot Controller","https://www.kosmic.com.au/peavey-sanpera-i-ii-foot-controller","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey SANPERA  II (II) Foot Controller","https://www.kosmic.com.au/peavey-sanpera-ii-ii-foot-controller","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Valveking II 20W Mini Guitar Amp Head","https://www.kosmic.com.au/peavey-valveking-ii-20w-mini-guitar-amp-head","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Vypyr Pro 100W 1x12 Advanced Modelling Amplifier","https://www.kosmic.com.au/peavey-vypyr-pro-100w-1x12-advanced-modelling-ampl","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Vypyr VIP 1 20W 1x8 Guitar Modelling Amplifier","https://www.kosmic.com.au/peavey-vypyr-vip-1-20w-1x8-guitar-modelling-amplif","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Peavey Vypyr VIP 3 100W 1x12 Guitar Modelling Amplifier","https://www.kosmic.com.au/peavey-vypyr-vip-3-100w-1x12-guitar-modelling-ampl","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Radial Bigshot ABY True-Bypass Amplifier Switcher","https://www.kosmic.com.au/radial-bigshot-aby-true-bypass-amplifier-switcher","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Rocktron Patchmate Loop 8 Floor Channel and Loop Switcher","https://www.kosmic.com.au/rocktron-patchmate-loop-8-floor-channel-and-loop-s","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland AC-33 Acoustic Chorus Guitar Amplifier","https://www.kosmic.com.au/roland-ac-33-acoustic-chorus-guitar-amplifier","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland AC-33 Acoustic Chorus Guitar Amplifier Rosewood","https://www.kosmic.com.au/roland-ac-33-acoustic-chorus-guitar-amplifier-rose","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland AC-60 Acoustic Chorus Guitar Amplifier","https://www.kosmic.com.au/roland-ac-60-acoustic-chorus-guitar-amplifier","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland AC-90 Acoustic Chorus Guitar Amplifier","https://www.kosmic.com.au/roland-ac-90-acoustic-chorus-guitar-amplifier","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland AC40 Acoustic Guitar Amp","https://www.kosmic.com.au/roland-ac40-acoustic-guitar-amp","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Blues Cube 60W Stage","https://www.kosmic.com.au/roland-blues-cube-60w-stage","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Blues Cube Artist - 80W 1x12in Combo","https://www.kosmic.com.au/roland-blues-cube-artist-80w-1x12in-combo","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Blues Cube Artist 212 - 85W 2x12in Combo Amp","https://www.kosmic.com.au/roland-blues-cube-artist-212-85w-2x12in-combo-amp","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Blues Cube Hot Guitar Amp","https://www.kosmic.com.au/roland-blues-cube-hot-guitar-amp","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Blues Cube Tour Head","https://www.kosmic.com.au/roland-blues-cube-tour-head","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube 20GX Guitar Amplifier","https://www.kosmic.com.au/roland-cube-20gx-guitar-amplifier","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube 40GX Guitar Amplifier","https://www.kosmic.com.au/roland-cube-40gx-guitar-amplifier","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube 80GX Guitar Amplifier","https://www.kosmic.com.au/roland-cube-80gx-guitar-amplifier","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube Lite Guitar Amplifier Black           ","https://www.kosmic.com.au/roland-cube-lite-guitar-amplifier-black","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube Street Battery Powered Stereo Amplifier","https://www.kosmic.com.au/roland-cube-street-battery-powered-stereo-amplifie~5454","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube Street Battery Powered Stereo Amplifier Red","https://www.kosmic.com.au/roland-cube-street-battery-powered-stereo-amplifie","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube Street EX Black","https://www.kosmic.com.au/roland-cube-street-ex-black","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Cube-10GX","https://www.kosmic.com.au/roland-cube-10gx","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland GK3 Divided Pickup","https://www.kosmic.com.au/roland-gk3-divided-pickup","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland GP-10 Guitar Processor     ","https://www.kosmic.com.au/roland-gp-10-guitar-processor","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland GR-55S Guitar Synth Unit Black               ","https://www.kosmic.com.au/roland-gr-55s-guitar-synth-unit-black","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland HS-5 Session Mixer","https://www.kosmic.com.au/roland-hs-5-session-mixer","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland JC-40 Jazz Chorus Guitar Amp","https://www.kosmic.com.au/roland-jc-40-jazz-chorus-guitar-amp","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Micro Cube GX Guitar Amplifier Black","https://www.kosmic.com.au/roland-micro-cube-gx-guitar-amplifier-black","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland Micro Cube RX","https://www.kosmic.com.au/roland-micro-cube-rx","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland RC-505 Loop Station","https://www.kosmic.com.au/roland-rc-505-loop-station","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Roland VT-12 Vocal Trainer","https://www.kosmic.com.au/roland-vt-12-vocal-trainer","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"SS Audio AC2DC 9v Power Adapter","https://www.kosmic.com.au/ss-audio-ac2dc-9v-power-adapter","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon BigSky Multidimensional Reverberator ","https://www.kosmic.com.au/strymon-bigsky-multidimensional-reverberator","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Blue Sky Reverberator","https://www.kosmic.com.au/strymon-blue-sky-reverberator","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Brigadier Analog Delay","https://www.kosmic.com.au/strymon-brigadier-analog-delay","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Deco","https://www.kosmic.com.au/strymon-deco","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon El Capistan Tape Echo Guitar Effects Pedal","https://www.kosmic.com.au/strymon-el-capistan-tape-echo-guitar-effects-peda","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Flint Tremolo & Reverb Guitar Effects Pedal","https://www.kosmic.com.au/strymon-flint-tremolo-reverb-guitar-effects-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Lex Rotary Speaker Effects Pedal","https://www.kosmic.com.au/strymon-lex-rotary-speaker-effects-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Mobius Modulation Machine Effects Pedal","https://www.kosmic.com.au/strymon-mobius-modulation-machine-effects-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon OB.1 Compressor & Clean Boost Guitar Effects Pedal","https://www.kosmic.com.au/strymon-ob.1-compressor-clean-boost-guitar-effects","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Ola dBucket Chorus & Vibrato Guitar Effects Pedal","https://www.kosmic.com.au/strymon-ola-dbucket-chorus-vibrato-guitar-effects","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Orbit Flanger","https://www.kosmic.com.au/strymon-orbit-flanger","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon Tap Favorite Switch","https://www.kosmic.com.au/strymon-tap-favorite-switch","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"Strymon TimeLine Delay Machine","https://www.kosmic.com.au/strymon-timeline-delay-machine","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Ditto X4 Looper","https://www.kosmic.com.au/tc-ditto-x4-looper","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Electronic Ditto Looper Guitar Effects Pedal","https://www.kosmic.com.au/tc-electronic-ditto-looper-guitar-effects-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Electronic Flashback Triple Delay","https://www.kosmic.com.au/tc-electronic-flashback-triple-delay","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Electronic G Major 2","https://www.kosmic.com.au/tc-electronic-g-major-2","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Electronic Hall of Fame Mini Reverb Pedal          ","https://www.kosmic.com.au/tc-electronic-hall-of-fame-mini-reverb-pedal","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Electronic PolyTune 2","https://www.kosmic.com.au/tc-electronic-polytune-2","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
"TC Electronic Polytune 2 Mini ","https://www.kosmic.com.au/tc-electronic-polytune-2-mini","Guitar Amps and Effects at Kosmic - Buy Online or Instore at Perth's Guitar Superstore.","https://www.kosmic.com.au/guitar/"
