"product_name","product_link","category_link"
"Fender Standard Telecaster Lake Placid Blue","https://www.ghmusic.com.au/fender-standard-telecaster-lake-placid-blue.html","https://www.ghmusic.com.au/guitars?limit=all"
"Fender Standard Tele HH Black Guitar","https://www.ghmusic.com.au/fender-standard-tele-hh-black-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Fender Standard Jazzmaster HH Olympic White Guitar","https://www.ghmusic.com.au/fender-standard-jazzmaster-hh-olympic-white-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Schecter Ultra GT Special Edition Guitar","https://www.ghmusic.com.au/schecter-ultra-gt-special-edition-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Schecter Tempest Custom Guitar","https://www.ghmusic.com.au/schecter-tempest-custom.html","https://www.ghmusic.com.au/guitars?limit=all"
"ESP LTD FRX-401 Black Guitar","https://www.ghmusic.com.au/esp-ltd-frx-401-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"ESP LTD H-408B 8 String Baritone See Thru Black Sunburst Guitar","https://www.ghmusic.com.au/esp-ltd-h-408b-8-string-baritone-see-thru-black-sunburst.html","https://www.ghmusic.com.au/guitars?limit=all"
"Schecter Synyster Custom Electric Guitar","https://www.ghmusic.com.au/schecter-synyster-custom-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Music Man Luke III Black Guitar","https://www.ghmusic.com.au/music-man-luke-iii-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"Schecter Demon-6 FR Satin Black Electric Guitar","https://www.ghmusic.com.au/schecter-demon-6-fr-satin-black-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Yamaha Pacifica PAC112V Electric Guitar Black","https://www.ghmusic.com.au/yamaha-pacifica-pac112v-electric-guitar-black.html","https://www.ghmusic.com.au/guitars?limit=all"
"Schecter C-6 Deluxe Satin Metallic Light Blue Electric Guitar","https://www.ghmusic.com.au/schecter-c-6-deluxe-satin-metallic-light-blue-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Schecter C-6 Deluxe Satin White Electric Guitar","https://www.ghmusic.com.au/schecter-c-6-deluxe-satin-white.html","https://www.ghmusic.com.au/guitars?limit=all"
"Music Man JP15 Blueberry Burst LIMITED EDITION - 1 ONLY","https://www.ghmusic.com.au/music-man-jp15-blueberry-burst-limited-edition-1-only.html","https://www.ghmusic.com.au/guitars?limit=all"
"Squier Affinity Fat Strat HSS Guitar Olympic White","https://www.ghmusic.com.au/squier-affinity-fat-strat-hss-guitar-olympic-white.html","https://www.ghmusic.com.au/guitars?limit=all"
"Squier Vintage Modified Jaguar Guitar Surf Green","https://www.ghmusic.com.au/squier-vintage-modified-jaguar-surf-green.html","https://www.ghmusic.com.au/guitars?limit=all"
"Suhr Classic T Grafted Pastachio Guitar","https://www.ghmusic.com.au/suhr-classic-t-grafted-pastachio-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Suhr Classic T Pro 3-Tone Sunburst Electric Guitar","https://www.ghmusic.com.au/suhr-classic-t-pro-3-tone-sunburst-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Suhr Classic Pro SSS RW 3-Tone Sunburst Electric Guitar","https://www.ghmusic.com.au/suhr-classic-pro-sss-rw-3-tone-sunburst-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Suhr Standard Pro HSS RW Aged Cherry Burst Electric Guitar","https://www.ghmusic.com.au/suhr-standard-pro-hss-rw-aged-cherry-burst-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Suhr Modern Pro HH FR Trans Blue/Denim Slate Electric Guitar","https://www.ghmusic.com.au/suhr-modern-pro-hh-fr-trans-blue-denim-slate-electric-guitar.html","https://www.ghmusic.com.au/guitars?limit=all"
"Yamaha Revstar RS320BS Electric Guitar Black Steel","https://www.ghmusic.com.au/yamaha-revstar-rs320bs-electric-guitar-black-steel.html","https://www.ghmusic.com.au/guitars?limit=all"
"Yamaha Revstar RS320RC Electric Guitar Red Copper","https://www.ghmusic.com.au/yamaha-revstar-rs320rc-electric-guitar-red-copper.html","https://www.ghmusic.com.au/guitars?limit=all"
"Yamaha Revstar RS420BS Electric Guitar Black Steel","https://www.ghmusic.com.au/yamaha-revstar-rs420bs-electric-guitar-black-steel.html","https://www.ghmusic.com.au/guitars?limit=all"
"Yamaha Revstar RS420FR Electric Guitar Fire Red","https://www.ghmusic.com.au/yamaha-revstar-rs420fr-electric-guitar-fire-red.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NYXL0946 Nickel Wound Electric Guitar Strings, Super Light Top / Regular Bottom, 9-46","https://www.ghmusic.com.au/daddario-nyxl-09-46-electric-guitar-string-set.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NYXL1046 Nickel Wound Electric Guitar Strings, Regular Light, 10-46","https://www.ghmusic.com.au/daddario-nyxl-10-46-electric-guitar-string-set.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG022 Flat Wound Electric Guitar Single String, .022","https://www.ghmusic.com.au/d-addario-cg022-flat-wound-electric-guitar-single-string-022.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG024 Flat Wound Electric Guitar Single String, .024","https://www.ghmusic.com.au/d-addario-cg024-flat-wound-electric-guitar-single-string-024.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG030 Flat Wound Electric Guitar Single String, .030","https://www.ghmusic.com.au/d-addario-cg030-flat-wound-electric-guitar-single-string-030.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG032 Flat Wound Electric Guitar Single String, .032","https://www.ghmusic.com.au/d-addario-cg032-flat-wound-electric-guitar-single-string-032.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG040 Flat Wound Electric Guitar Single String, .040","https://www.ghmusic.com.au/d-addario-cg040-flat-wound-electric-guitar-single-string-040.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG042 Flat Wound Electric Guitar Single String, .042","https://www.ghmusic.com.au/d-addario-cg042-flat-wound-electric-guitar-single-string-042.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG050 Flat Wound Electric Guitar Single String, .050","https://www.ghmusic.com.au/d-addario-cg050-flat-wound-electric-guitar-single-string-050.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG052 Flat Wound Electric Guitar Single String, .052","https://www.ghmusic.com.au/d-addario-cg052-flat-wound-electric-guitar-single-string-052.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG075 Flat Wound Electric Guitar Single String, .075","https://www.ghmusic.com.au/d-addario-cg075-flat-wound-electric-guitar-single-string-075.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario CG080 Flat Wound Electric Guitar Single String, .080","https://www.ghmusic.com.au/d-addario-cg080-flat-wound-electric-guitar-single-string-080.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EHR310 Half Round Electric Guitar Strings, Regular Light, 10-46","https://www.ghmusic.com.au/d-addario-ehr310-half-round-electric-guitar-strings-regular-light-10-46.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EHR320 Half Round Electric Guitar Strings, Super Light, 9-42","https://www.ghmusic.com.au/d-addario-ehr320-half-round-electric-guitar-strings-super-light-9-42.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EHR350 Half Round Electric Guitar Strings, Jazz Light, 12-52","https://www.ghmusic.com.au/d-addario-ehr350-half-round-electric-guitar-strings-jazz-light-12-52.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EHR360 Half Round Electric Guitar Strings, Jazz Medium, 13-56","https://www.ghmusic.com.au/d-addario-ehr360-half-round-electric-guitar-strings-jazz-medium-13-56.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EKXL120 Nickel Wound Electric Guitar Strings, Super Light, Reinforced, 9-42","https://www.ghmusic.com.au/d-addario-ekxl120-nickel-wound-electric-guitar-strings-super-light-reinforced-9-42.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EPN110 Pure Nickel Electric Guitar Strings, Regular Light, 10-45","https://www.ghmusic.com.au/d-addario-epn110-pure-nickel-electric-guitar-strings-regular-light-10-45.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EPN21 Pure Nickel Electric Guitar Strings, Jazz Light, 12-52","https://www.ghmusic.com.au/d-addario-epn21-pure-nickel-electric-guitar-strings-jazz-light-12-52.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EPN22 Pure Nickel Electric Guitar Strings, Jazz Medium, 13-55","https://www.ghmusic.com.au/d-addario-epn22-pure-nickel-electric-guitar-strings-jazz-medium-13-55.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario ESXL120 Nickel Wound Electric Guitar Strings, Super Light, Double Ball End, 9-42","https://www.ghmusic.com.au/d-addario-esxl120-nickel-wound-electric-guitar-strings-super-light-double-ball-end-9-42.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario ESXL125 Nickel Wound Electric Guitar Strings, Super Light Top/ Regular Bottom, Double Ball End, 9-46","https://www.ghmusic.com.au/d-addario-esxl125-nickel-wound-electric-guitar-strings-super-light-top-regular-bottom-double-ball-end-9-46.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL110-7 7-String Nickel Wound Electric Guitar Strings, Regular  Light, 10-59","https://www.ghmusic.com.au/d-addario-exl110-7-7-string-nickel-wound-electric-guitar-strings-regular-light-10-59.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL110-B25 Nickel Wound Electric Guitar Strings, Regular Light, 10-46, 25 Sets","https://www.ghmusic.com.au/d-addario-exl110-b25-nickel-wound-electric-guitar-strings-regular-light-10-46-25-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL115-10P Nickel Wound Electric Guitar Strings, Medium/Blues-Jazz Rock, 11-49, 10 Sets","https://www.ghmusic.com.au/d-addario-exl115-10p-nickel-wound-electric-guitar-strings-medium-blues-jazz-rock-11-49-10-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL115-B25 Nickel Wound Electric Guitar Strings, Medium/Blues-Jazz Rock, 11-49, 25 Sets","https://www.ghmusic.com.au/d-addario-exl115-b25-nickel-wound-electric-guitar-strings-medium-blues-jazz-rock-11-49-25-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL116 Nickel Wound Electric Guitar Strings, Medium Top/Heavy Bottom, 11-52","https://www.ghmusic.com.au/d-addario-exl116-nickel-wound-electric-guitar-strings-medium-top-heavy-bottom-11-52.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL117 Nickel Wound Electric Guitar Strings, Medium Top/Extra-Heavy Bottom, 11-56","https://www.ghmusic.com.au/d-addario-exl117-nickel-wound-electric-guitar-strings-medium-top-extra-heavy-bottom-11-56.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL120-7 Nickel Wound 7-String Electric Guitar Strings, Super Light, 9-54","https://www.ghmusic.com.au/d-addario-exl120-7-nickel-wound-7-string-electric-guitar-strings-super-light-9-54.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL120-8 8-String Nickel Wound Electric Guitar Strings, Super Light, 9-65 ","https://www.ghmusic.com.au/d-addario-exl120-8-8-string-nickel-wound-electric-guitar-strings-super-light-9-65.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL125 Nickel Wound Electric Guitar Strings, Super Light Top/ Regular Bottom, 9-46","https://www.ghmusic.com.au/d-addario-exl125-nickel-wound-electric-guitar-strings-super-light-top-regular-bottom-9-46.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL125-10P Nickel Wound Electric Guitar Strings, Super Light Top/Regular Bottom, 9-42, 10 Sets","https://www.ghmusic.com.au/d-addario-exl125-10p-nickel-wound-electric-guitar-strings-super-light-top-regular-bottom-9-42-10-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL140-10P Nickel Wound Electric Guitar Strings, Light Top/Heavy Bottom, 10-52, 10 sets","https://www.ghmusic.com.au/d-addario-exl140-10p-nickel-wound-electric-guitar-strings-light-top-heavy-bottom-10-52-10-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL140-8 8-String Nickel Wound Electric Guitar Strings, Light Top/Heavy Bottom, 10-74","https://www.ghmusic.com.au/d-addario-exl140-8-8-string-nickel-wound-electric-guitar-strings-light-top-heavy-bottom-10-74.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL150H Nickel Wound Electric Guitar Strings, High-Strung/Nashville Tuning, 10-26","https://www.ghmusic.com.au/d-addario-exl150h-nickel-wound-electric-guitar-strings-high-strung-nashville-tuning-10-26.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXL156 Nickel Wound Electric Guitar/Nickel Wound Bass Strings, Fender Nickel Wound Bass VI, 24-84","https://www.ghmusic.com.au/d-addario-exl156-nickel-wound-electric-guitar-nickel-wound-bass-strings-fender-nickel-wound-bass-vi-24-84.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXP11 Coated Acoustic Guitar Strings, 80/20, Light, 12-53, 25 Sets","https://www.ghmusic.com.au/d-addario-exp11-coated-acoustic-guitar-strings-80-20-light-12-53-25-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXP125 Coated Electric Guitar Strings, Super Light Top/Regular Bottom, 9-46","https://www.ghmusic.com.au/d-addario-exp125-coated-electric-guitar-strings-super-light-top-regular-bottom-9-46.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario EXP16 Coated Phosphor Bronze Acoustic Guitar Strings, Light, 12-53, 25 Sets","https://www.ghmusic.com.au/d-addario-exp16-coated-phosphor-bronze-acoustic-guitar-strings-light-12-53-25-sets.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW017 Nickel Wound Electric Guitar Single String, .017","https://www.ghmusic.com.au/d-addario-nw017-nickel-wound-electric-guitar-single-string-017.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW020 Nickel Wound Electric Guitar Single String, .020","https://www.ghmusic.com.au/d-addario-nw020-nickel-wound-electric-guitar-single-string-020.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW021 Nickel Wound Electric Guitar Single String, .021","https://www.ghmusic.com.au/d-addario-nw021-nickel-wound-electric-guitar-single-string-021.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW025 Nickel Wound Electric Guitar Single String, .025","https://www.ghmusic.com.au/d-addario-nw025-nickel-wound-electric-guitar-single-string-025.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW026 Nickel Wound Electric Guitar Single String, .026","https://www.ghmusic.com.au/d-addario-nw026-nickel-wound-electric-guitar-single-string-026.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW032 Nickel Wound Electric Guitar Single String, .032","https://www.ghmusic.com.au/d-addario-nw032-nickel-wound-electric-guitar-single-string-032.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW034 Nickel Wound Electric Guitar Single String, .034","https://www.ghmusic.com.au/d-addario-nw034-nickel-wound-electric-guitar-single-string-034.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW038 Nickel Wound Electric Guitar Single String, .038","https://www.ghmusic.com.au/d-addario-nw038-nickel-wound-electric-guitar-single-string-038.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW039 Nickel Wound Electric Guitar Single String, .039","https://www.ghmusic.com.au/d-addario-nw039-nickel-wound-electric-guitar-single-string-039.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW044 Nickel Wound Electric Guitar Single String, .044","https://www.ghmusic.com.au/d-addario-nw044-nickel-wound-electric-guitar-single-string-044.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW046 Nickel Wound Electric Guitar Single String, .046","https://www.ghmusic.com.au/d-addario-nw046-nickel-wound-electric-guitar-single-string-046.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW050 Nickel Wound Electric Guitar Single String, .050","https://www.ghmusic.com.au/d-addario-nw050-nickel-wound-electric-guitar-single-string-050.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW052 Nickel Wound Electric Guitar Single String, .052","https://www.ghmusic.com.au/d-addario-nw052-nickel-wound-electric-guitar-single-string-052.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW059 Nickel Wound Electric Guitar Single String, .059","https://www.ghmusic.com.au/d-addario-nw059-nickel-wound-electric-guitar-single-string-059.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW060 Nickel Wound Electric Guitar Single String, .060","https://www.ghmusic.com.au/d-addario-nw060-nickel-wound-electric-guitar-single-string-060.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW066 Nickel Wound Electric Guitar Single String, .066","https://www.ghmusic.com.au/d-addario-nw066-nickel-wound-electric-guitar-single-string-066.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW068 Nickel Wound Electric Guitar Single String, .068","https://www.ghmusic.com.au/d-addario-nw068-nickel-wound-electric-guitar-single-string-068.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW074 Nickel Wound Electric Guitar Single String, .074","https://www.ghmusic.com.au/d-addario-nw074-nickel-wound-electric-guitar-single-string-074.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario NW080 Nickel Wound Electric Guitar Single String, .080","https://www.ghmusic.com.au/d-addario-nw080-nickel-wound-electric-guitar-single-string-080.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL008 Plain Steel Guitar Single String, .008","https://www.ghmusic.com.au/d-addario-pl008-plain-steel-guitar-single-string-008.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL0085 Plain Steel Guitar Single String, .0085","https://www.ghmusic.com.au/d-addario-pl0085-plain-steel-guitar-single-string-0085.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL009-5 Plain Steel Guitar Single String, .009, 5-pack","https://www.ghmusic.com.au/d-addario-pl009-5-plain-steel-guitar-single-string-009-5-pack.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL010 Plain Steel Guitar Single String, .010","https://www.ghmusic.com.au/d-addario-pl010-plain-steel-guitar-single-string-010.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL011 Plain Steel Guitar Single String, .011","https://www.ghmusic.com.au/d-addario-pl011-plain-steel-guitar-single-string-011.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL0115 Plain Steel Guitar Single String, .0115","https://www.ghmusic.com.au/d-addario-pl0115-plain-steel-guitar-single-string-0115.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL012-5 Plain Steel Guitar Single String, .012 5-pack","https://www.ghmusic.com.au/d-addario-pl012-5-plain-steel-guitar-single-string-012-5-pack.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL013 Plain Steel Guitar Single String, .013","https://www.ghmusic.com.au/d-addario-pl013-plain-steel-guitar-single-string-013.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL014 Plain Steel Guitar Single String, .014","https://www.ghmusic.com.au/d-addario-pl014-plain-steel-guitar-single-string-014.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL015 Plain Steel Guitar Single String, .015","https://www.ghmusic.com.au/d-addario-pl015-plain-steel-guitar-single-string-015.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL018 Plain Steel Guitar Single String, .018","https://www.ghmusic.com.au/d-addario-pl018-plain-steel-guitar-single-string-018.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL019 Plain Steel Guitar Single String, .019","https://www.ghmusic.com.au/d-addario-pl019-plain-steel-guitar-single-string-019.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL024 Plain Steel Guitar Single String, .024","https://www.ghmusic.com.au/d-addario-pl024-plain-steel-guitar-single-string-024.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PL026 Plain Steel Guitar Single String, .026","https://www.ghmusic.com.au/d-addario-pl026-plain-steel-guitar-single-string-026.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PNG027 Pure Nickel Electric Guitar Single String, .027","https://www.ghmusic.com.au/d-addario-png027-pure-nickel-electric-guitar-single-string-027.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PNG031 Pure Nickel Electric Guitar Single String, .031","https://www.ghmusic.com.au/d-addario-png031-pure-nickel-electric-guitar-single-string-031.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PNG041 Pure Nickel Electric Guitar Single String, .041","https://www.ghmusic.com.au/d-addario-png041-pure-nickel-electric-guitar-single-string-041.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PNG045 Pure Nickel Electric Guitar Single String, .045","https://www.ghmusic.com.au/d-addario-png045-pure-nickel-electric-guitar-single-string-045.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PS500 Pedal Steel Strings, C-6th","https://www.ghmusic.com.au/d-addario-ps500-pedal-steel-strings-c-6th.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG020 ProSteels Electric Guitar Single String, .020","https://www.ghmusic.com.au/d-addario-psg020-prosteels-electric-guitar-single-string-020.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG024 ProSteels Electric Guitar Single String, .024","https://www.ghmusic.com.au/d-addario-psg024-prosteels-electric-guitar-single-string-024.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG026 ProSteels Electric Guitar Single String, .026","https://www.ghmusic.com.au/d-addario-psg026-prosteels-electric-guitar-single-string-026.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG032 ProSteels Electric Guitar Single String, .032","https://www.ghmusic.com.au/d-addario-psg032-prosteels-electric-guitar-single-string-032.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG034 ProSteels Electric Guitar Single String, .034","https://www.ghmusic.com.au/d-addario-psg034-prosteels-electric-guitar-single-string-034.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG040 ProSteels Electric Guitar Single String, .040","https://www.ghmusic.com.au/d-addario-psg040-prosteels-electric-guitar-single-string-040.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG042 ProSteels Electric Guitar Single String, .042","https://www.ghmusic.com.au/d-addario-psg042-prosteels-electric-guitar-single-string-042.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG050 ProSteels Electric Guitar Single String, .050","https://www.ghmusic.com.au/d-addario-psg050-prosteels-electric-guitar-single-string-050.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG052 ProSteels Electric Guitar Single String, .052","https://www.ghmusic.com.au/d-addario-psg052-prosteels-electric-guitar-single-string-052.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario PSG070 ProSteels Electric Guitar Single String, .070","https://www.ghmusic.com.au/d-addario-psg070-prosteels-electric-guitar-single-string-070.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario RNH-3T Pro-Arte Rectified Clear Nylon Classical Guitar Half Set, Hard Tension","https://www.ghmusic.com.au/d-addario-rnh-3t-pro-arte-rectified-clear-nylon-classical-guitar-half-set-hard-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SCF-3B Pro-Arte Silver Plated Copper on Composite Core Classical Guitar Half Set, Flamenco Tension","https://www.ghmusic.com.au/d-addario-scf-3b-pro-arte-silver-plated-copper-on-composite-core-classical-guitar-half-set-flamenco-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SCH-3B Pro-Arte Silver Plated Copper on Composite Core Classical Guitar Half Set, Hard Tension","https://www.ghmusic.com.au/d-addario-sch-3b-pro-arte-silver-plated-copper-on-composite-core-classical-guitar-half-set-hard-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SDH-3B Pro-Arte Silver Plated Copper on Composite Dynacore Classical Guitar Half Set, Hard Tension","https://www.ghmusic.com.au/d-addario-sdh-3b-pro-arte-silver-plated-copper-on-composite-dynacore-classical-guitar-half-set-hard-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SDN-3B Pro-Arte Silver Plated Copper on Composite Dynacore Classical Guitar Half Set, Normal Tension","https://www.ghmusic.com.au/d-addario-sdn-3b-pro-arte-silver-plated-copper-on-composite-dynacore-classical-guitar-half-set-normal-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SNH-3B Pro-Arte Silver Plated Copper on Nylon Core Classical Guitar Half Set, Hard Tension","https://www.ghmusic.com.au/d-addario-snh-3b-pro-arte-silver-plated-copper-on-nylon-core-classical-guitar-half-set-hard-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SNL-3B Pro-Arte Silver Plated Copper on Nylon Core Classical Guitar Half Set, Light Tension","https://www.ghmusic.com.au/d-addario-snl-3b-pro-arte-silver-plated-copper-on-nylon-core-classical-guitar-half-set-light-tension.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SPL009 Plain Steel Guitar Single String, Double Ball End, .009","https://www.ghmusic.com.au/d-addario-spl009-plain-steel-guitar-single-string-double-ball-end-009.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SPL010 Plain Steel Guitar Single String, Double Ball End, .010","https://www.ghmusic.com.au/d-addario-spl010-plain-steel-guitar-single-string-double-ball-end-010.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SPL016 Plain Steel Guitar Single String, Double Ball End, .016","https://www.ghmusic.com.au/d-addario-spl016-plain-steel-guitar-single-string-double-ball-end-016.html","https://www.ghmusic.com.au/guitars?limit=all"
"D'Addario SPL017 Plain Steel Guitar Single String, Double Ball End, .017","https://www.ghmusic.com.au/d-addario-spl017-plain-steel-guitar-single-string-double-ball-end-017.html","https://www.ghmusic.com.au/guitars?limit=all"
"Electro Harmonix Germanium OD Pedal","https://www.ghmusic.com.au/electro-harmonix-germanium-overdrive-pedal.html","https://www.ghmusic.com.au/guitars?limit=all"
"Electro Harmonix Micro Q-Tron Pedal","https://www.ghmusic.com.au/electro-harmonix-micro-q-tron-envelope-filter.html","https://www.ghmusic.com.au/guitars?limit=all"
"Digitech Whammy DT","https://www.ghmusic.com.au/digitech-whammy-dt.html","https://www.ghmusic.com.au/guitars?limit=all"
"Digitech Whammy","https://www.ghmusic.com.au/digitech-whammy.html","https://www.ghmusic.com.au/guitars?limit=all"
"Electro Harmonix Memory Boy Analog Delay","https://www.ghmusic.com.au/electro-harmonix-memory-boy.html","https://www.ghmusic.com.au/guitars?limit=all"
"Boss GT-100 Amp Effects Processor Pedal","https://www.ghmusic.com.au/boss-gt-100-amp-effects-processor.html","https://www.ghmusic.com.au/guitars?limit=all"
"Boss DS-1 Distortion Pedal","https://www.ghmusic.com.au/boss-ds-1-distortion.html","https://www.ghmusic.com.au/guitars?limit=all"
"Boss DS-2 Turbo Distortion Pedal","https://www.ghmusic.com.au/boss-ds-2-turbo-distortion.html","https://www.ghmusic.com.au/guitars?limit=all"
"Boss ML-2 Metal Core Pedal","https://www.ghmusic.com.au/boss-ml-2-metal-core.html","https://www.ghmusic.com.au/guitars?limit=all"
"Boss MT-2 Metal Zone Pedal","https://www.ghmusic.com.au/boss-mt-2-metal-zone.html","https://www.ghmusic.com.au/guitars?limit=all"
"Boss SD-1 Super OverDrive Pedal","https://www.ghmusic.com.au/boss-sd-1-super-overdrive.html","https://www.ghmusic.com.au/guitars?limit=all"
